PercentageOfFileAPICalls,PercentageOfUniqueFiles,PercentageOfUniqueFileLocations,PercentageOfUniqueFileExtensions,PercentageOfPotentialCustomExtensions,PercentageOfRansomwareExtensions,PercentageOfFileExtensionsDocuments,PercentageOfFileExtensionsImages,PercentageOfFileExtensionsVideos,PercentageOfFileExtensionsAudio,PercentageOfFileExtensionsDatabase,PercentageOfFileExtensionsArchives,PercentageOfFileExtensionsExecutables,PercentageOfFileExtensionsSystem,PercentageOfFileExtensionsBackup,PercentageOfFileExtensionsEmail,PercentageOfFileExtensionsVMImages,PercentageOfFileExtensionsGames,PercentageOfFileExtensionsDevelopment,APICallsPerSecond,label
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
30,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,23,1
31,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,23,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,5,1
28,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,6,1
32,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,22,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,23,1
30,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,23,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,23,1
31,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
30,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,5,1
32,23,23,5,38,1,4,1,0,0,2,0,9,7,9,0,0,30,0,22,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,30,0,22,1
31,23,23,5,39,1,4,1,0,0,2,0,9,7,9,0,0,29,0,5,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,75,75,75,50,7,0,0,0,0,0,0,50,0,0,0,0,0,0,400,1
9,75,75,75,50,7,0,0,0,0,0,0,50,0,0,0,0,0,0,384,1
9,75,75,75,50,7,0,0,0,0,0,0,50,0,0,0,0,0,0,418,1
9,75,75,75,50,7,0,0,0,0,0,0,50,0,0,0,0,0,0,418,1
9,75,75,75,50,7,0,0,0,0,0,0,50,0,0,0,0,0,0,400,1
9,75,75,75,50,7,0,0,0,0,0,0,50,0,0,0,0,0,0,417,1
9,75,75,75,50,7,0,0,0,0,0,0,50,0,0,0,0,0,0,418,1
2,50,50,50,25,11,0,0,0,0,0,0,75,0,0,0,0,0,0,381,1
8,56,56,44,22,11,0,0,0,0,0,0,78,0,0,0,0,0,0,644,1
8,56,56,44,22,11,0,0,0,0,0,0,78,0,0,0,0,0,0,571,1
8,56,56,44,22,11,0,0,0,0,0,0,78,0,0,0,0,0,0,542,1
9,75,75,75,50,7,0,0,0,0,0,0,50,0,0,0,0,0,0,385,1
8,56,56,44,22,11,0,0,0,0,0,0,78,0,0,0,0,0,0,644,1
9,75,75,75,50,7,0,0,0,0,0,0,50,0,0,0,0,0,0,218,1
6,56,56,44,22,11,0,0,0,0,0,0,78,0,0,0,0,0,0,694,1
8,56,56,44,22,11,0,0,0,0,0,0,78,0,0,0,0,0,0,573,1
9,75,75,75,50,7,0,0,0,0,0,0,50,0,0,0,0,0,0,355,1
8,56,56,44,22,11,0,0,0,0,0,0,78,0,0,0,0,0,0,644,1
9,75,75,75,50,7,0,0,0,0,0,0,50,0,0,0,0,0,0,417,1
9,75,75,75,50,7,0,0,0,0,0,0,50,0,0,0,0,0,0,400,1
9,75,75,75,50,7,0,0,0,0,0,0,50,0,0,0,0,0,0,192,1
8,56,56,44,22,11,0,0,0,0,0,0,78,0,0,0,0,0,0,542,1
9,75,75,75,50,7,0,0,0,0,0,0,50,0,0,0,0,0,0,384,1
9,75,75,75,50,7,0,0,0,0,0,0,50,0,0,0,0,0,0,385,1
9,75,75,75,50,7,0,0,0,0,0,0,50,0,0,0,0,0,0,457,1
9,75,75,75,50,7,0,0,0,0,0,0,50,0,0,0,0,0,0,309,1
9,75,75,75,50,7,0,0,0,0,0,0,50,0,0,0,0,0,0,266,1
9,75,75,75,50,7,0,0,0,0,0,0,50,0,0,0,0,0,0,400,1
8,56,56,44,22,11,0,0,0,0,0,0,78,0,0,0,0,0,0,605,1
9,75,75,75,50,7,0,0,0,0,0,0,50,0,0,0,0,0,0,46,1
8,56,56,44,22,11,0,0,0,0,0,0,78,0,0,0,0,0,0,608,1
9,75,75,75,50,7,0,0,0,0,0,0,50,0,0,0,0,0,0,400,1
8,56,56,44,22,11,0,0,0,0,0,0,78,0,0,0,0,0,0,544,1
9,75,75,75,50,7,0,0,0,0,0,0,50,0,0,0,0,0,0,385,1
9,75,75,75,50,7,0,0,0,0,0,0,50,0,0,0,0,0,0,331,1
9,75,75,75,50,7,0,0,0,0,0,0,50,0,0,0,0,0,0,343,1
8,56,56,44,22,11,0,0,0,0,0,0,78,0,0,0,0,0,0,644,1
8,56,56,44,22,11,0,0,0,0,0,0,78,0,0,0,0,0,0,644,1
76,29,29,15,31,3,0,0,0,0,0,0,60,10,0,0,0,0,0,1082,1
22,13,13,9,20,4,3,0,0,0,0,0,73,4,0,0,0,0,0,473,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
79,14,14,0,5,13,6,1,0,0,0,0,0,0,0,0,6,0,81,3680,1
0,23,23,5,10,7,40,0,0,0,0,0,47,1,1,0,0,1,0,2775,1
82,67,67,4,40,8,6,3,0,0,0,0,5,1,0,0,0,0,45,970,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75,29,29,15,31,3,0,0,0,0,0,0,60,10,0,0,0,0,0,1238,1
8,50,50,50,33,10,0,0,0,0,0,0,67,0,0,0,0,0,0,29,1
3,35,35,29,0,2,0,0,0,0,18,0,12,71,0,0,0,0,0,377,1
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,1
6,39,39,16,49,3,0,0,0,0,2,0,29,12,7,0,0,1,0,80,1
66,14,14,0,22,9,6,3,5,4,0,0,1,1,0,0,5,0,53,2342,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
78,14,14,0,19,8,6,10,10,3,0,0,2,2,0,0,4,0,43,2067,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,50,50,25,17,7,0,0,0,0,0,0,50,33,0,0,0,0,0,89,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62,49,49,17,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735,1
78,14,14,0,22,9,5,3,5,4,0,0,2,1,0,0,5,0,53,2505,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2492,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2432,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,100,100,100,0,14,0,0,0,0,0,0,100,0,0,0,0,0,0,46,1
16,48,48,17,96,1,0,0,0,0,0,0,3,0,0,0,0,0,0,127,1
9,75,75,75,50,7,0,0,0,0,0,0,50,0,0,0,0,0,0,25,1
8,56,56,44,22,11,0,0,0,0,0,0,78,0,0,0,0,0,0,10667,1
8,56,56,44,22,11,0,0,0,0,0,0,78,0,0,0,0,0,0,264,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,35,35,3,9,7,8,34,7,0,1,0,24,15,1,0,0,1,0,332,1
55,38,38,5,31,4,3,13,0,0,2,0,28,7,2,0,0,1,14,642,1
20,37,37,2,16,8,7,40,4,0,1,0,22,9,1,0,0,1,1,112,1
8,56,56,44,22,11,0,0,0,0,0,0,78,0,0,0,0,0,0,447,1
22,34,34,6,14,4,21,1,3,0,2,0,28,24,4,0,0,3,0,578,1
19,38,38,3,16,8,7,41,4,0,0,0,21,9,1,0,0,1,1,414,1
18,37,37,2,10,9,7,42,4,0,0,0,24,10,1,0,0,0,1,112,1
2,11,11,11,0,10,0,0,0,0,0,0,67,33,0,0,0,0,0,312,1
36,6,6,3,82,2,3,1,0,0,1,0,11,3,0,0,0,0,0,614,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,75,75,75,50,7,0,0,0,0,0,0,50,0,0,0,0,0,0,342,1
6,6,6,3,82,2,3,1,0,0,1,0,11,3,0,0,0,0,0,369,1
8,50,50,50,25,11,0,0,0,0,0,0,75,0,0,0,0,0,0,58,1
8,100,100,100,33,5,0,0,0,0,0,0,33,33,0,0,0,0,0,14,1
8,50,50,50,25,11,0,0,0,0,0,0,75,0,0,0,0,0,0,113,1
58,7,7,1,96,1,1,1,0,0,0,0,3,1,0,0,0,0,0,1643,1
13,50,50,50,25,11,0,0,0,0,0,0,75,0,0,0,0,0,0,25,1
14,50,50,50,25,9,0,0,0,0,0,0,62,12,0,0,0,0,0,29,1
9,75,75,75,50,7,0,0,0,0,0,0,50,0,0,0,0,0,0,160,1
10,50,50,50,33,10,0,0,0,0,0,0,67,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,50,50,50,25,9,0,0,0,0,0,0,62,12,0,0,0,0,0,0,1
8,56,56,44,22,11,0,0,0,0,0,0,78,0,0,0,0,0,0,30,1
11,50,50,50,25,11,0,0,0,0,0,0,75,0,0,0,0,0,0,27,1
13,50,50,50,25,11,0,0,0,0,0,0,75,0,0,0,0,0,0,25,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,50,50,50,33,10,0,0,0,0,0,0,67,0,0,0,0,0,0,0,1
13,50,50,50,25,11,0,0,0,0,0,0,75,0,0,0,0,0,0,25,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,22,22,5,37,1,4,0,0,0,1,0,9,9,9,0,0,30,0,5,1
45,18,18,14,36,0,0,0,0,0,0,0,61,4,0,0,0,0,0,535,1
62,11,11,9,39,0,0,0,0,0,0,0,48,1,0,0,0,3,9,2184,1
29,23,23,6,37,1,4,1,0,0,1,0,9,11,9,0,0,29,0,5,1
46,19,19,13,39,0,0,0,0,0,0,0,58,3,0,0,0,0,0,1455,1
9,75,75,75,50,7,0,0,0,0,0,0,50,0,0,0,0,0,0,320,1
32,23,23,5,37,1,4,0,0,0,1,0,9,9,9,0,0,30,0,19,1
8,14,14,14,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
97,0,0,0,0,1,0,0,0,0,0,91,0,0,0,0,0,0,9,6892,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,4,4,1,4,7,2,13,0,0,0,0,43,4,32,0,0,0,0,157,0
73,5,5,0,21,6,0,12,0,0,0,0,36,0,28,0,0,0,0,1607,0
36,5,5,1,0,8,2,10,0,0,0,0,53,3,26,0,0,0,0,1169,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,6,6,1,1,7,1,12,0,0,0,0,47,12,25,0,0,0,0,1212,0
20,8,8,2,6,7,5,21,0,0,1,0,45,7,14,0,0,0,0,827,0
25,6,6,2,1,8,13,15,0,0,1,0,42,4,21,0,0,0,0,487,0
61,1,1,0,5,8,0,1,0,0,0,0,55,0,37,0,0,0,0,309,0
40,4,4,1,2,8,2,5,0,0,0,0,51,7,30,0,0,0,0,1109,0
11,30,30,20,5,5,0,0,0,0,9,0,36,32,18,0,0,0,0,1755,0
12,19,19,13,3,3,0,0,0,0,6,0,24,21,44,0,0,0,0,1832,0
20,7,7,2,3,8,4,22,0,0,1,0,47,7,14,0,0,0,0,832,0
27,6,6,2,1,8,3,17,0,0,0,0,49,4,24,0,0,0,0,713,0
19,20,20,13,3,6,0,1,0,0,5,0,41,25,21,0,0,0,0,1688,0
53,2,2,0,6,7,1,3,0,0,0,0,48,6,33,0,0,0,0,1660,0
48,1,1,0,0,7,0,6,0,0,0,0,47,0,43,0,0,0,0,1548,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,30,30,20,5,5,0,0,0,0,9,0,36,32,18,0,0,0,0,1755,0
30,6,6,1,8,7,11,11,0,0,0,0,39,4,24,0,0,0,0,832,0
30,9,9,2,12,5,4,26,0,0,0,0,26,12,17,0,0,0,0,817,0
32,5,5,1,6,7,16,9,0,0,0,1,39,2,25,0,0,0,0,590,0
27,10,10,7,1,5,1,1,0,0,3,0,34,16,35,0,0,5,0,1775,0
22,9,9,3,3,4,5,23,0,0,1,0,18,38,10,0,0,0,0,74,0
64,3,3,0,4,5,0,1,0,0,0,6,49,1,37,0,0,0,0,1563,0
22,10,10,2,10,6,3,20,0,0,0,1,41,7,16,0,0,0,0,872,0
32,2,2,0,1,7,2,11,0,0,0,1,52,3,26,0,0,0,0,1354,0
38,5,5,1,8,8,2,39,0,0,0,0,29,3,16,0,0,0,0,1410,0
52,1,1,0,0,9,1,3,0,0,0,0,59,1,34,0,0,0,0,1226,0
11,30,30,20,5,5,0,0,0,0,9,0,36,32,18,0,0,0,0,1750,0
57,3,3,1,30,3,0,7,0,0,1,0,23,3,32,0,0,0,0,1074,0
12,19,19,13,3,3,0,0,0,0,6,0,24,21,45,0,0,0,0,1738,0
24,6,6,2,2,7,2,20,0,1,0,1,48,5,15,0,0,0,0,1320,0
25,8,8,2,11,6,5,18,0,0,0,2,33,3,23,0,0,0,0,1097,0
14,9,9,4,1,3,0,10,0,0,2,0,23,47,16,0,0,0,0,59,0
52,1,1,0,2,8,1,3,0,0,0,2,55,2,32,0,0,0,0,1217,0
49,7,7,1,4,8,0,42,0,11,0,0,21,3,15,0,0,0,0,1941,0
28,6,6,1,9,6,2,12,0,0,0,0,41,14,21,0,0,0,0,1181,0
76,5,5,0,19,4,4,13,0,0,0,1,11,2,27,0,0,11,6,1475,0
24,5,5,2,1,8,3,19,0,0,1,0,49,5,21,0,0,0,0,1207,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,1,1,0,0,7,11,3,0,0,0,0,53,1,31,0,0,0,0,1364,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,4,4,1,1,8,6,5,0,0,0,0,51,3,31,0,0,0,0,1113,0
56,2,2,0,9,7,0,3,0,0,0,0,51,1,34,0,0,0,0,1299,0
45,3,3,0,4,7,5,5,0,0,0,0,50,1,31,0,0,0,0,982,0
26,4,4,1,1,8,2,14,0,0,0,0,52,4,24,0,0,0,0,1079,0
20,6,6,1,9,3,3,0,0,0,1,0,76,6,0,0,0,1,0,248,0
52,2,2,0,2,7,1,3,0,0,0,2,52,2,35,0,0,0,0,424,0
51,2,2,0,0,8,1,4,0,0,0,0,58,1,35,0,0,0,0,1228,0
28,10,10,2,9,4,8,18,0,0,0,0,22,18,22,0,0,0,0,58,0
22,8,8,3,1,4,5,14,0,0,1,0,22,45,11,0,0,0,0,1074,0
42,1,1,0,0,6,1,2,0,0,0,0,45,9,33,0,0,6,0,1771,0
35,9,9,5,3,6,0,1,0,0,2,0,43,9,38,0,0,0,0,1545,0
61,0,0,0,0,8,4,1,0,0,0,0,56,0,36,0,0,0,0,1583,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,3,3,0,4,7,1,7,0,0,0,0,49,2,34,0,0,0,0,368,0
42,2,2,0,6,7,3,4,0,0,0,0,47,1,34,0,0,0,0,1119,0
33,6,6,1,6,7,17,9,0,0,0,2,39,2,24,0,0,0,0,588,0
33,3,3,1,1,7,1,9,0,0,0,0,50,3,33,0,0,0,0,1052,0
23,8,8,3,1,4,5,14,0,0,1,0,22,45,11,0,0,0,0,1066,0
24,5,5,2,1,5,2,9,0,0,0,0,31,31,22,0,0,0,0,979,0
11,23,23,16,3,3,0,0,0,0,7,0,29,25,33,0,0,0,0,1749,0
28,2,2,1,1,8,1,10,0,0,0,0,54,2,29,0,0,0,0,1046,0
23,8,8,3,1,4,5,14,0,0,1,0,22,44,11,0,0,0,0,1065,0
20,6,6,2,1,8,3,21,0,0,0,0,50,6,16,0,0,0,0,848,0
43,2,2,1,10,7,1,6,0,0,0,0,50,2,28,0,0,0,0,1131,0
51,7,7,0,6,7,1,40,0,0,0,0,28,1,19,0,0,0,1,1420,0
48,1,1,0,0,8,1,3,0,0,0,0,58,1,36,0,0,0,0,1255,0
22,5,5,2,2,7,2,19,0,0,0,0,48,6,19,0,0,0,0,1073,0
26,4,4,1,3,6,2,12,0,0,0,0,39,16,24,0,0,0,0,253,0
67,2,2,0,2,7,0,1,0,0,0,0,53,5,34,0,0,0,0,1262,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,8,8,2,3,6,8,13,0,0,0,9,39,4,20,0,0,0,0,750,0
22,7,7,2,4,5,4,10,0,0,1,0,27,35,15,0,0,0,0,1078,0
26,8,8,2,4,7,4,20,0,4,0,0,46,5,14,0,0,0,0,1328,0
37,4,4,1,11,6,4,5,0,0,0,0,37,13,27,0,0,0,0,688,0
17,9,9,4,2,4,2,16,0,0,1,0,22,44,10,0,0,0,0,60,0
14,9,9,5,1,4,0,11,0,0,2,0,26,50,11,0,0,0,0,55,0
62,5,5,0,12,8,1,33,0,0,0,2,24,2,20,0,0,0,1,1613,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2,2,1,0,8,1,8,0,0,0,0,50,2,36,0,0,0,0,1169,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,11,11,4,1,4,1,14,0,0,2,0,32,36,11,0,0,0,0,863,0
37,4,4,1,0,7,3,6,0,0,0,0,46,13,28,0,0,0,0,602,0
52,6,6,0,8,4,0,19,0,8,3,1,23,2,30,0,0,0,0,1084,0
11,30,30,20,5,5,0,0,0,0,9,0,36,32,18,0,0,0,0,586,0
27,7,7,2,1,8,3,17,0,0,0,0,48,6,24,0,0,0,0,1222,0
36,8,8,1,4,3,7,36,0,7,0,0,15,2,21,0,0,1,0,138,0
65,7,7,0,50,3,7,1,0,0,0,1,15,0,21,0,0,0,0,1697,0
17,11,11,3,4,7,3,22,0,0,1,1,46,5,14,0,0,0,0,239,0
21,16,16,10,7,6,6,4,0,0,4,0,37,16,22,0,0,0,0,591,0
15,9,9,5,1,4,0,10,0,0,2,0,26,47,13,0,0,0,0,65,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,3,3,0,6,5,0,22,0,23,0,0,12,1,32,0,0,0,0,1209,0
70,2,2,0,7,8,7,1,0,0,0,0,56,1,25,0,0,0,0,1464,0
57,1,1,0,7,6,0,2,0,0,0,2,43,2,36,0,0,0,3,1713,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,4,4,1,1,7,3,5,0,0,0,2,42,19,25,0,0,0,0,1243,0
39,7,7,1,11,4,4,32,0,3,0,0,17,10,19,0,0,0,0,813,0
82,7,7,0,15,6,8,23,0,0,0,1,9,3,22,0,0,1,11,1473,0
49,2,2,0,4,7,3,2,0,0,0,0,50,5,33,0,0,0,0,750,0
51,3,3,1,32,3,1,3,0,0,0,0,24,3,33,0,0,0,0,1076,0
28,3,3,1,0,8,2,13,0,0,0,0,53,4,26,0,0,0,0,1081,0
39,1,1,0,0,8,1,5,0,0,0,0,52,2,37,0,0,0,0,1102,0
41,1,1,0,0,8,2,5,0,0,0,0,51,2,38,0,0,0,0,1105,0
11,23,23,15,3,3,0,0,0,0,7,0,28,25,35,0,0,0,0,2316,0
37,4,4,1,1,6,1,6,0,0,0,0,46,14,30,0,0,0,0,1078,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,4,1,1,8,2,16,0,0,0,0,54,4,21,0,0,0,0,1323,0
57,2,2,0,17,6,1,3,0,0,0,0,43,3,32,0,0,0,0,779,0
28,6,6,1,1,7,3,16,0,0,0,0,47,6,24,0,0,0,0,1224,0
67,1,1,0,7,7,0,1,0,0,0,0,52,0,35,0,0,0,0,1361,0
25,5,5,1,4,8,2,17,0,0,0,0,50,4,20,0,0,0,0,1177,0
12,21,21,14,3,3,0,0,0,0,6,0,26,22,40,0,0,0,0,1767,0
61,6,6,0,16,5,0,18,0,6,0,7,10,4,27,0,0,0,7,1409,0
28,4,4,2,9,5,2,10,0,0,0,0,34,20,22,0,0,0,0,1405,0
66,2,2,0,11,7,1,2,0,0,0,1,47,1,34,0,0,0,0,1452,0
46,6,6,1,14,5,1,12,0,0,0,10,17,6,25,0,0,0,11,1417,0
35,3,3,1,0,7,1,7,0,0,0,0,50,10,28,0,0,0,0,1085,0
46,1,1,0,0,8,4,3,0,0,0,0,52,2,36,0,0,0,0,415,0
36,10,10,2,10,4,11,27,0,2,0,0,20,3,21,0,0,0,0,83,0
48,1,1,0,2,8,0,3,0,0,0,0,53,1,39,0,0,0,0,333,0
22,7,7,3,2,4,5,13,0,0,1,0,24,43,11,0,0,0,0,1176,0
73,9,9,0,27,6,5,29,0,0,0,1,10,2,16,0,0,0,5,1472,0
53,2,2,0,0,7,8,2,0,0,0,0,52,1,35,0,0,0,0,1178,0
7,34,34,16,6,11,0,0,0,0,0,0,85,8,0,0,0,0,0,51,0
76,10,10,0,12,8,0,11,0,0,0,0,24,0,21,0,3,0,25,1616,0
34,3,3,0,0,1,0,7,0,0,0,0,82,2,5,0,0,0,0,214,0
31,5,5,1,3,6,2,17,0,0,0,0,34,20,20,0,0,0,0,1410,0
52,1,1,0,2,8,0,2,0,0,0,0,56,0,36,0,0,0,0,1555,0
45,2,2,0,0,7,2,3,0,0,0,0,50,11,33,0,0,0,0,1179,0
65,2,2,0,0,6,16,6,0,0,0,2,40,1,31,0,0,0,0,1231,0
20,7,7,2,1,8,4,25,0,0,1,0,50,7,9,0,0,0,0,843,0
36,4,4,1,13,6,4,6,0,0,0,0,35,14,25,0,0,0,0,687,0
22,11,11,3,1,7,5,33,0,0,1,0,38,4,15,0,0,0,0,830,0
29,3,3,1,1,8,1,12,0,0,0,0,56,3,25,0,0,0,0,1154,0
11,29,29,19,4,4,0,0,0,0,8,0,35,31,19,0,0,0,0,2229,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,7,7,2,1,4,3,12,0,0,1,0,25,43,11,0,0,0,0,1084,0
23,8,8,2,9,4,3,9,0,0,1,4,19,34,15,0,0,2,0,469,0
58,3,3,0,12,6,5,7,0,0,0,0,44,1,28,0,0,0,0,1080,0
61,7,7,0,12,8,1,33,0,0,0,3,22,3,20,0,0,0,2,1614,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2,2,1,5,7,1,7,0,0,0,0,48,2,32,0,0,0,0,1166,0
12,20,20,14,3,4,0,0,0,0,6,0,25,22,44,0,0,0,0,1854,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1,1,0,0,8,1,3,0,0,0,0,54,6,33,0,0,0,0,1256,0
67,3,3,0,26,3,3,2,0,0,0,0,21,0,32,0,0,15,0,1470,0
56,6,6,1,16,6,0,17,0,0,0,0,34,1,29,0,0,0,0,1137,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,5,5,2,1,8,2,19,0,0,1,0,50,6,19,0,0,0,0,1057,0
49,4,4,1,17,7,0,5,0,0,0,0,44,1,30,0,0,0,0,1130,0
73,3,3,0,14,8,3,29,0,0,0,0,26,0,20,0,0,0,4,1618,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,7,7,0,8,8,0,18,0,0,0,0,33,0,25,0,1,0,12,1617,0
31,7,7,2,3,8,10,28,0,0,0,0,30,2,23,0,0,0,0,1108,0
44,2,2,0,12,7,0,4,0,0,0,0,45,1,36,0,0,0,0,1124,0
61,5,5,0,12,8,1,33,0,0,0,2,24,2,20,0,0,0,1,1613,0
32,9,9,1,7,6,3,24,0,0,3,1,35,5,19,0,0,0,0,429,0
12,21,21,14,3,4,0,0,0,0,6,0,26,22,42,0,0,0,0,2109,0
60,11,11,1,49,3,7,9,0,0,0,0,16,2,11,0,0,0,2,1653,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,20,20,14,3,3,0,0,0,0,6,0,24,21,44,0,0,0,0,1802,0
59,2,2,0,4,8,0,2,0,0,0,0,55,1,35,0,0,0,0,1371,0
39,7,7,1,5,3,6,31,0,6,0,0,18,3,24,0,0,1,0,138,0
32,5,5,1,17,5,2,8,0,0,0,0,34,4,30,0,0,0,0,1082,0
30,2,2,1,1,8,1,10,0,0,1,0,51,3,29,0,0,0,0,940,0
15,18,18,11,2,4,0,3,0,0,5,0,28,26,34,0,0,0,0,1197,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1,1,0,3,2,0,2,0,0,0,33,16,0,43,0,0,0,0,498,0
57,6,6,0,32,1,1,10,0,3,0,7,9,6,27,0,0,0,0,321,0
14,9,9,4,1,3,0,9,0,0,2,0,20,45,22,0,0,0,0,67,0
32,5,5,1,8,7,11,10,0,0,0,0,39,3,26,0,0,0,0,834,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,6,6,2,2,5,7,10,0,0,0,0,31,29,19,0,0,0,0,898,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1,1,0,0,8,1,5,0,0,0,0,51,3,37,0,0,0,0,1104,0
44,2,2,1,0,5,1,25,0,0,0,0,38,11,22,0,0,0,0,1274,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
